Energy	delta	beta
10.5959557567987	-0.0164958469560975	0.713504153043902
10.59707749558	-0.0165713713560975	0.713428628643902
10.5981994718917	-0.0166468957560975	0.713353104243902
10.5993216858094	-0.0167224201560976	0.713277579843902
10.6004441374085	-0.0167979445560976	0.713202055443902
10.6015668267645	-0.0168734689560976	0.713126531043902
10.6026897539529	-0.0169489933560976	0.713051006643902
10.6038129190494	-0.0170245177560976	0.712975482243902
10.6049363221296	-0.0171000421560976	0.712899957843902
10.6060599632691	-0.0171755665560976	0.712824433443902
10.6071838425436	-0.0172510909560976	0.712748909043902
10.6083079600287	-0.0173266153560975	0.712673384643903
10.6094323158004	-0.0174021397560975	0.712597860243902
